customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
21738668,275793440,,170925,Dtpbooks,1,,,2025-03-25 11:32:32+00:00,2025-03-27 14:34:29+00:00,20103761
27891689,275793440,,170925,Dtpbooks,2,,,2024-10-21 00:01:12+00:00,2024-10-21 09:59:14+00:00,20020366
30246663,275793166,,170925,Dtpbooks,3,,,2025-06-06 04:47:40+00:00,2025-06-07 15:02:46+00:00,20135846
778461,275793166,,170925,Dtpbooks,2,,,2025-08-13 06:53:13+00:00,2025-08-13 15:36:07+00:00,20162300
778461,275793073,,170925,Dtpbooks,3,,,2025-08-13 06:53:13+00:00,2025-08-13 15:36:07+00:00,20162306
27891689,275793073,,170925,Dtpbooks,1,,,2024-10-30 06:49:22+00:00,2024-10-30 15:21:34+00:00,20020364
30091763,275786048,,170925,Dtpbooks,1,,,2024-08-23 02:48:36+00:00,2024-08-25 09:17:31+00:00,19963007
9134489,275786048,,170925,Dtpbooks,2,,,2025-05-27 05:53:04+00:00,2025-05-29 15:21:42+00:00,20130891
28962356,275786048,,170925,Dtpbooks,3,,,2024-09-18 07:38:28+00:00,2024-09-19 11:15:16+00:00,19985305
17187422,275571485,,170925,Dtpbooks,2,,,2024-11-09 05:41:26+00:00,2024-11-13 17:43:51+00:00,20086522
689563,275571485,,170925,Dtpbooks,3,,,2025-02-25 14:53:45+00:00,2025-02-27 16:47:49+00:00,20088556
22713083,275571485,,170925,Dtpbooks,4,,,2025-02-26 07:16:24+00:00,2025-02-09 16:59:44+00:00,20079598
16559769,275571485,,170925,Dtpbooks,2,,,2024-09-25 13:19:49+00:00,2024-09-26 09:14:54+00:00,19990341
15624931,275571485,,170925,Dtpbooks,1,,,2024-09-28 01:48:42+00:00,2024-09-06 10:32:18+00:00,19972483
17187422,275571109,,170925,Dtpbooks,3,,,2024-11-09 05:41:26+00:00,2024-11-13 17:43:51+00:00,20086520
689563,275571109,,170925,Dtpbooks,4,,,2025-02-25 14:53:45+00:00,2025-02-27 16:47:49+00:00,20088555
22713083,275571109,,170925,Dtpbooks,3,,,2025-02-09 08:35:07+00:00,2025-02-09 16:59:44+00:00,20079597
601187,275571109,,170925,Dtpbooks,1,,,2024-11-22 08:30:56+00:00,2024-11-23 11:11:19+00:00,20040184
28159686,275571109,,170925,Dtpbooks,1,,,2024-10-28 11:46:09+00:00,2024-10-29 09:19:40+00:00,20037803
28008500,275571109,,170925,Dtpbooks,2,,,2024-11-01 23:15:05+00:00,2024-11-04 19:22:51+00:00,20024089
16559769,275571109,,170925,Dtpbooks,3,,,2024-09-25 13:19:49+00:00,2024-09-26 09:14:54+00:00,19990343
15624931,275571109,,170925,Dtpbooks,4,,,2024-09-06 03:02:56+00:00,2024-09-06 10:32:18+00:00,19972482
17187422,275062854,,170925,Dtpbooks,3,,,2024-11-09 05:41:26+00:00,2024-11-13 17:43:51+00:00,20086518
