customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
12384468,277591526,,229023,Nhà Sách Phương Nam,2,,,2025-08-10 14:07:26+00:00,2025-08-12 15:54:08+00:00,20157899
359020,2248841,,1,Tiki Trading,4,,,2022-04-06 15:09:57+00:00,2022-04-07 10:27:11+00:00,15838084
6296758,2248841,,1,Tiki Trading,3,,,2023-01-05 12:35:06+00:00,2023-01-06 16:27:05+00:00,18585788
15483136,2248841,,1,Tiki Trading,1,,,2022-01-12 13:13:31+00:00,2022-01-17 15:41:05+00:00,14524834
768339,2248841,,53660,Nhà sách Fahasa,1,,,2020-11-26 06:18:34+00:00,2020-11-27 08:41:28+00:00,5925602
78638,2248841,,1,Tiki Trading,4,,,2021-06-11 09:46:27+00:00,2021-06-11 20:17:23+00:00,10487599
1359810,2248841,,1,Tiki Trading,2,,,2021-03-12 02:39:22+00:00,2021-03-12 11:20:59+00:00,9658964
5222487,2248841,,1,Tiki Trading,1,,,2021-01-20 13:35:57+00:00,2021-01-22 16:34:35+00:00,8283390
29955638,273305247,,229023,Nhà Sách Phương Nam,2,,,2024-05-31 03:05:00+00:00,2024-06-01 16:10:14+00:00,19889657
961170,11801656,,12696,Blue Horizon Books,1,,,2021-04-11 07:59:30+00:00,2021-04-15 10:44:56+00:00,10030890
