price,discount_rate_norm,rating_average,number_of_page,log_review_count,is_high_rating,is_heavy_book,publisher_vn_mapped_1980 Books,publisher_vn_mapped_AZ Việt Nam,publisher_vn_mapped_Alpha Books,publisher_vn_mapped_Alphabooks,publisher_vn_mapped_First News - Trí Việt,publisher_vn_mapped_NXB Trẻ,publisher_vn_mapped_Nhà Sách Hồng Ân,publisher_vn_mapped_Nhà Xuất Bản Kim Đồng,publisher_vn_mapped_Nhã Nam,publisher_vn_mapped_Other,publisher_vn_mapped_Thái Hà,cat_level_2_mapped_sach-tieng-anh,cat_level_2_mapped_sach-truyen-tieng-viet,log_sales
2.0879699248120303,0.0,4.8,0.0,7.753194269884341,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.477845246989146
0.061654135338345864,2.8000000000000003,4.8,0.0,7.748460023899697,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,10.311914935439406
-0.42406015037593986,2.8000000000000003,4.7,0.0,7.743269700829004,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,11.042889835212481
-0.5082706766917293,2.9999999999999996,4.8,0.0,7.723120092266331,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.311451873344595
0.8586466165413534,0.0,4.8,0.0,7.719129840906732,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.50822026940441
-0.3969924812030075,2.5,5.0,0.0,7.689828668736484,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,10.248140521247535
-0.4270676691729323,3.4999999999999996,5.0,0.0,7.65728279297819,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,10.023889378388423
-0.20150375939849624,2.6,5.0,0.0,7.656337166430183,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,9.376193736062831
-0.28393233082706765,2.8000000000000003,4.8,0.0,7.642524134232902,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.643809676493944
0.16691729323308271,2.5,5.0,0.0,7.597396320212795,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,10.212111309194738
-0.503406015037594,3.6999999999999997,4.8,0.0,7.580189417944541,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,9.70375530548238
0.7451127819548872,2.7,5.0,0.0,7.5678626054638825,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.457590998633625
-0.18909774436090226,1.4999999999999998,4.8,0.0,7.556427969440253,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,10.387394086950856
-0.26669172932330826,2.3,4.8,0.0,7.554334823725748,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.492205559106399
-0.3669172932330827,1.2,4.8,0.0,7.529943370601589,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,9.199481628641307
-0.45939849624060153,3.3,5.0,0.0,7.529406457837013,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,10.304911171484573
-0.45702255639097744,3.3,5.0,0.0,7.523481312573497,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,9.579003173560242
0.13984962406015036,3.4999999999999996,4.6,0.0,7.515889085215125,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,9.943285022410194
