customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
7945576,50076345,,73,CDIMEX,3,,,2022-11-27 17:19:23+00:00,2022-11-30 20:01:46+00:00,18844804
7126244,50076345,,1,Tiki Trading,1,,,2021-06-04 01:35:28+00:00,2021-06-06 10:09:57+00:00,10242211
105954,2293209,,53660,Nhà sách Fahasa,1,,,2025-01-11 12:27:42+00:00,2025-01-16 15:10:26+00:00,20101846
13741833,2293209,,1,Tiki Trading,1,,,2021-05-31 14:58:56+00:00,2021-06-01 13:48:47+00:00,10091836
20317919,2293209,,1,Tiki Trading,3,,,2021-03-14 15:14:58+00:00,2021-03-16 16:23:04+00:00,8490568
19519550,2293209,,53660,Nhà sách Fahasa,1,,,2022-11-08 15:10:10+00:00,2022-11-09 12:56:29+00:00,18201320
768339,2293209,,53660,Nhà sách Fahasa,2,,,2021-03-21 20:57:18+00:00,,8591195
12185609,2293209,,53660,Nhà sách Fahasa,1,,,2021-10-25 09:11:36+00:00,2021-10-30 12:10:32+00:00,12914692
9907281,2293209,,53660,Nhà sách Fahasa,4,,,2021-09-01 04:39:55+00:00,2021-09-13 09:56:14+00:00,12181760
200860,2293209,,53660,Nhà sách Fahasa,3,,,2021-07-07 07:53:44+00:00,2021-07-08 10:27:51+00:00,10980381
13628680,2293209,,53660,Nhà sách Fahasa,2,,,2021-06-08 05:05:55+00:00,2021-06-10 19:25:39+00:00,10559516
467607,2293209,,1,Tiki Trading,2,,,2021-04-23 01:53:57+00:00,2021-04-24 12:54:41+00:00,10095770
7197425,2293209,,1,Tiki Trading,4,,,2021-04-20 17:22:40+00:00,2021-04-21 14:49:17+00:00,9224901
163129,2293209,,1,Tiki Trading,1,,,2021-03-23 16:32:13+00:00,2021-03-24 13:58:23+00:00,8796461
17188328,2293209,,1,Tiki Trading,3,,,2021-03-02 15:55:38+00:00,2021-03-05 13:46:45+00:00,8272189
22050419,55289489,,53660,Nhà sách Fahasa,1,,,2021-10-16 00:53:20+00:00,2021-10-23 10:28:26+00:00,13002410
12607971,55289489,,53660,Nhà sách Fahasa,2,,,2020-11-29 06:17:26+00:00,2020-11-30 09:51:18+00:00,5919292
11290230,274287341,,1,Tiki Trading,2,,,2025-09-12 06:16:42+00:00,2025-09-12 14:46:55+00:00,20176524
14430271,55288656,,53660,Nhà sách Fahasa,4,,,2021-01-25 23:51:30+00:00,2021-01-29 16:03:52+00:00,7354439
5278302,2293199,,1,Tiki Trading,4,,,2020-12-05 04:50:44+00:00,2020-12-07 11:35:33+00:00,6798960
11073828,2293199,,1,Tiki Trading,3,,,2022-01-08 05:38:17+00:00,2022-01-08 13:46:00+00:00,14324744
15416579,2293199,,1,Tiki Trading,1,,,2022-01-03 02:36:45+00:00,2022-01-05 10:37:21+00:00,15058479
6980250,2293199,,1,Tiki Trading,3,,,2021-11-06 14:50:08+00:00,2021-11-07 11:56:11+00:00,13887487
952930,2293199,,1,Tiki Trading,3,,,2021-12-05 05:20:37+00:00,2021-12-05 16:05:40+00:00,13631783
16563869,2293199,,1,Tiki Trading,1,,,2021-10-15 03:28:53+00:00,2021-10-17 17:57:23+00:00,12722189
12200305,13765021,,1,Tiki Trading,2,,,2020-01-21 00:53:11+00:00,2020-01-22 11:54:53+00:00,2907874
11855471,50239025,,1,Tiki Trading,4,,,2020-11-30 09:40:35+00:00,2020-12-01 13:43:36+00:00,6841257
47696,50239025,,1,Tiki Trading,1,,,2020-12-21 09:52:07+00:00,2020-12-24 13:59:06+00:00,6509356
17581634,50239025,,1,Tiki Trading,3,,,2020-10-26 10:07:08+00:00,2020-10-28 09:38:53+00:00,5395828
