customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
21212252,278194352,,102529.0,WOWWEEKEND,4,,,2025-12-31 03:17:21+00:00,2026-01-01 10:34:29+00:00,20203140
21780633,273322511,,229023.0,Nhà Sách Phương Nam,2,,,2025-10-15 00:59:12+00:00,2025-10-16 11:01:06+00:00,20204378
30518142,273322511,,229023.0,Nhà Sách Phương Nam,4,,,2025-10-13 11:27:37+00:00,2025-10-15 09:50:52+00:00,20181729
8110863,273308560,,229023.0,Nhà Sách Phương Nam,2,,,2025-03-03 11:55:59+00:00,2025-03-05 13:08:48+00:00,20091839
549427,273308560,,229023.0,Nhà Sách Phương Nam,2,,,2024-08-22 02:33:57+00:00,2024-08-24 14:19:07+00:00,19962880
24549754,273308560,,229023.0,Nhà Sách Phương Nam,1,,,2023-11-24 01:21:22+00:00,2023-11-25 15:10:27+00:00,19813587
29718825,273308560,,229023.0,Nhà Sách Phương Nam,3,,,2024-01-11 06:05:51+00:00,2024-01-13 15:52:22+00:00,19727926
14225913,263385787,,1231.0,Xunhasaba Thế giới Sách Ngoại văn,4,,,2023-07-06 17:35:19+00:00,2023-07-10 12:41:33+00:00,19372767
22490861,263385787,,1231.0,Xunhasaba Thế giới Sách Ngoại văn,3,,,2023-08-08 16:52:19+00:00,2023-08-10 09:00:44+00:00,19640104
21600364,263385787,,1231.0,Xunhasaba Thế giới Sách Ngoại văn,4,,,2023-07-02 05:23:16+00:00,2023-07-04 15:13:05+00:00,19349640
7259548,263117522,,1231.0,Xunhasaba Thế giới Sách Ngoại văn,1,,,2024-06-02 06:12:21+00:00,2024-06-05 11:55:48+00:00,19930623
28679896,262974025,,229023.0,Nhà Sách Phương Nam,1,,,2025-10-16 13:22:46+00:00,2025-10-18 14:51:12+00:00,20182760
5980222,262974025,,229023.0,Nhà Sách Phương Nam,4,,,2024-12-09 05:36:43+00:00,2024-12-12 15:26:09+00:00,20132735
5862439,262895578,,229023.0,Nhà Sách Phương Nam,3,,,2026-02-08 03:26:13+00:00,2026-02-13 10:07:47+00:00,20212792
30340264,262895578,,229023.0,Nhà Sách Phương Nam,2,,,2025-03-31 03:18:18+00:00,2025-04-01 13:15:45+00:00,20105560
29037276,262895578,,229023.0,Nhà Sách Phương Nam,1,,,2024-03-16 14:01:55+00:00,2024-03-19 14:42:50+00:00,19812152
12521158,258894659,,229023.0,Nhà Sách Phương Nam,3,,,2024-06-12 11:34:46+00:00,2024-06-15 10:14:04+00:00,19902991
21555915,249611085,,53660.0,Nhà sách Fahasa,2,,,2023-10-06 04:13:24+00:00,2023-10-06 17:10:23+00:00,19579274
22652856,249611085,,53660.0,Nhà sách Fahasa,3,,,2023-09-29 04:29:18+00:00,2023-10-04 11:10:17+00:00,19568451
