customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
1911245,489825,,1,Tiki Trading,3,,,2020-12-09 04:25:17+00:00,2020-12-14 17:27:51+00:00,6244903
7980776,489825,,1,Tiki Trading,4,,,2020-12-14 04:40:41+00:00,2020-12-18 11:12:36+00:00,8227182
148022,489825,,1,Tiki Trading,3,,,2020-10-30 15:25:25+00:00,2020-11-02 14:48:39+00:00,6753733
12516448,489825,,1288,Sách Xinh,1,,,2019-07-24 06:01:33+00:00,2019-07-27 11:49:07+00:00,2352469
7476070,489825,,1288,Sách Xinh,4,,,2020-06-24 18:03:03+00:00,2020-06-25 15:19:00+00:00,3963081
615883,489825,,1,Tiki Trading,1,,,2018-10-11 03:52:23+00:00,2018-10-15 16:12:03+00:00,1903186
7354531,32196831,,53660,Nhà sách Fahasa,3,,,2020-07-24 04:53:30+00:00,2020-07-25 16:36:54+00:00,4549887
8362496,15842330,,1,Tiki Trading,3,,,2021-08-29 10:46:50+00:00,2021-08-30 08:47:03+00:00,12303319
5116829,1616573,,1,Tiki Trading,4,,,2021-03-01 15:16:16+00:00,2021-03-05 12:55:56+00:00,8186823
8362496,1616573,,1,Tiki Trading,3,,,2021-04-28 10:57:07+00:00,2021-05-04 13:14:35+00:00,10456314
7126244,1616573,,1,Tiki Trading,4,,,2021-03-09 01:52:07+00:00,2021-03-09 10:29:11+00:00,8276601
19706095,1616573,,12696,Blue Horizon Books,1,,,2021-06-07 14:03:38+00:00,2021-06-12 12:05:03+00:00,10428865
5480047,1616573,,1,Tiki Trading,4,,,2021-05-21 00:30:30+00:00,2021-05-21 16:16:02+00:00,10271763
558580,1616573,,1,Tiki Trading,2,,,2019-05-27 06:23:46+00:00,2019-05-28 09:07:14+00:00,2224152
632150,1616573,,1,Tiki Trading,4,,,2020-11-27 02:36:09+00:00,2020-11-28 17:37:05+00:00,6536276
13809227,1616573,,1,Tiki Trading,4,,,2020-09-09 15:53:05+00:00,2020-09-10 18:46:59+00:00,4809731
5335384,48555379,,12696,Blue Horizon Books,4,,,2021-01-06 05:02:10+00:00,2021-01-11 13:24:36+00:00,8136716
7980776,15842319,,12696,Blue Horizon Books,1,,,2020-12-14 04:40:41+00:00,2020-12-18 11:12:36+00:00,8227186
200667,15842319,,1,Tiki Trading,4,,,2020-06-04 16:55:30+00:00,2020-06-09 18:52:05+00:00,3811079
23289984,252714325,,53660,Nhà sách Fahasa,3,,,2023-06-17 02:01:01+00:00,2023-06-18 17:25:21+00:00,19536846
1555514,12671826,,12696,Blue Horizon Books,3,,,2020-12-28 01:41:27+00:00,2020-12-31 12:06:11+00:00,8175974
464891,12671826,,12696,Blue Horizon Books,1,,,2020-10-12 03:50:17+00:00,2020-10-17 09:50:05+00:00,6849056
7179587,192908892,,53660,Nhà sách Fahasa,1,,,2024-06-17 12:17:00+00:00,2024-06-18 14:56:26+00:00,19909468
