id,customer_id,product_id,rating,title,content,status,thank_count,comment_count,images,seller_id,seller_name,delivery_rating
11409187,8449184,101262423,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
9390011,16916903,55288309,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
5848142,512196,22986095,5,Cực kì hài lòng,,approved,0,0,[],53660,Nhà sách Fahasa,[]
9153623,11267152,22985836,5,Cực kì hài lòng,Chơi zui lắm nè,approved,0,0,[],53660,Nhà sách Fahasa,[]
