customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
7323492,274779590,,305,Artbook,4,,,2024-08-29 07:24:16+00:00,2024-08-31 09:30:04+00:00,20027728
16306121,274779590,,305,Artbook,2,,,2024-06-08 05:16:35+00:00,2024-06-11 13:16:27+00:00,19987357
30443230,274776507,,305,Artbook,3,,,2025-07-21 15:14:08+00:00,2025-07-24 14:31:05+00:00,20154421
22941947,148073416,,305,Artbook,1,,,2021-12-24 08:26:42+00:00,2021-12-29 09:32:05+00:00,14388646
353343,148073416,,305,Artbook,2,,,2022-01-11 06:58:00+00:00,2022-01-13 08:59:01+00:00,14424877
421650,148073416,,305,Artbook,4,,,2023-09-25 13:55:01+00:00,2023-09-27 14:27:29+00:00,19555310
8044638,148073416,,305,Artbook,3,,,2023-09-11 13:40:28+00:00,2023-09-13 14:33:14+00:00,19527986
20308347,148073416,,305,Artbook,1,,,2023-06-29 15:34:04+00:00,2023-07-01 09:56:40+00:00,19346683
8025994,148073416,,305,Artbook,1,,,2022-01-12 06:33:06+00:00,2022-01-14 12:02:20+00:00,14498231
18351773,148073416,,305,Artbook,3,,,2021-12-16 14:01:53+00:00,2021-12-19 13:04:40+00:00,13932256
928406,139947425,,305,Artbook,1,,,2021-11-26 21:17:27+00:00,2021-11-28 08:57:12+00:00,13516564
