customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
6978862,259510849,,229023.0,Nhà Sách Phương Nam,2,,,2024-03-03 04:36:46+00:00,2024-03-06 14:17:25+00:00,19800366
791018,259510849,,229023.0,Nhà Sách Phương Nam,4,,,2025-08-15 04:44:39+00:00,2025-08-19 15:55:21+00:00,20171831
11345162,259510849,,229023.0,Nhà Sách Phương Nam,2,,,2024-04-15 05:31:24+00:00,2024-04-17 10:40:58+00:00,19849881
10718691,259510849,,229023.0,Nhà Sách Phương Nam,3,,,2024-01-13 02:42:01+00:00,2024-01-16 10:26:18+00:00,19808735
29605425,272916083,,229023.0,Nhà Sách Phương Nam,4,,,2024-03-15 05:01:03+00:00,2024-03-19 09:57:53+00:00,19950765
18200320,267259695,,229023.0,Nhà Sách Phương Nam,3,,,2025-08-12 09:28:56+00:00,2025-08-18 11:15:24+00:00,20161864
5913966,15664358,,53660.0,Nhà sách Fahasa,1,,,2022-04-20 02:46:01+00:00,2022-04-21 09:39:18+00:00,16023038
5804571,15664358,,53660.0,Nhà sách Fahasa,4,,,2023-03-13 10:02:01+00:00,2023-03-14 12:10:40+00:00,18955128
1577993,15664358,,53660.0,Nhà sách Fahasa,2,,,2021-06-28 04:43:35+00:00,2021-07-04 10:43:04+00:00,10872852
21981337,15664358,,53660.0,Nhà sách Fahasa,4,,,2022-03-07 14:41:02+00:00,2022-03-08 16:57:00+00:00,15537703
27935659,15664358,,53660.0,Nhà sách Fahasa,3,,,2022-07-31 11:43:58+00:00,2022-08-03 15:38:27+00:00,17288782
7833092,15664358,,53660.0,Nhà sách Fahasa,1,,,2024-03-29 15:42:48+00:00,2024-04-01 11:25:21+00:00,19827971
14885157,15664358,,1.0,Tiki Trading,3,,,2020-01-24 23:08:22+00:00,2020-01-30 13:20:06+00:00,2927786
27232330,15664358,,53660.0,Nhà sách Fahasa,3,,,2022-04-14 18:30:29+00:00,2022-04-15 14:42:27+00:00,16166104
12824862,15664358,,53660.0,Nhà sách Fahasa,4,,,2023-05-01 02:00:06+00:00,2023-05-05 17:10:19+00:00,19234605
1516360,15664358,,53660.0,Nhà sách Fahasa,1,,,2022-04-26 16:14:53+00:00,2022-04-27 16:25:32+00:00,16245579
1587855,15664358,,53660.0,Nhà sách Fahasa,3,,,2022-04-18 05:07:15+00:00,2022-04-19 11:39:26+00:00,16003407
16915406,15664358,,53660.0,Nhà sách Fahasa,1,,,2022-05-03 16:03:47+00:00,2022-05-04 13:11:04+00:00,16610272
25165595,15664358,,53660.0,Nhà sách Fahasa,2,,,2022-04-15 07:04:13+00:00,2022-04-18 09:58:22+00:00,16067269
6170052,15664358,,53660.0,Nhà sách Fahasa,3,,,2022-12-18 11:10:05+00:00,2022-12-19 17:38:24+00:00,18540193
537462,15664358,,1.0,Tiki Trading,2,,,2020-12-22 17:33:52+00:00,2020-12-27 10:00:17+00:00,6914847
1091782,15664358,,53660.0,Nhà sách Fahasa,3,,,2022-07-29 06:34:24+00:00,2022-08-01 16:38:25+00:00,17454081
18480080,15664358,,53660.0,Nhà sách Fahasa,1,,,2021-06-02 18:21:03+00:00,2021-06-05 17:25:36+00:00,11179437
187093,15664358,,53660.0,Nhà sách Fahasa,3,,,2020-06-19 03:06:23+00:00,2020-06-22 10:41:37+00:00,3881251
22044546,15664358,,53660.0,Nhà sách Fahasa,4,,,2022-02-27 11:44:20+00:00,2022-02-28 16:11:08+00:00,16158126
5621014,15664358,,53660.0,Nhà sách Fahasa,1,,,2022-03-20 00:09:27+00:00,2022-03-21 10:40:56+00:00,16041416
27239130,15664358,,53660.0,Nhà sách Fahasa,4,,,2022-04-02 15:31:08+00:00,2022-04-05 12:10:45+00:00,15918359
26787172,15664358,,53660.0,Nhà sách Fahasa,3,,,2022-04-19 10:21:11+00:00,2022-04-20 17:25:49+00:00,16024392
1971555,15664358,,53660.0,Nhà sách Fahasa,4,,,2022-03-15 09:40:47+00:00,2022-03-18 11:57:51+00:00,15922619
496424,15664358,,53660.0,Nhà sách Fahasa,4,,,2021-06-27 07:03:07+00:00,2021-07-03 11:56:53+00:00,11034626
12517463,15664358,,1.0,Tiki Trading,1,,,2020-10-09 11:08:46+00:00,2020-10-10 14:22:03+00:00,7170212
14292960,15664358,,53660.0,Nhà sách Fahasa,4,,,2020-11-11 15:08:51+00:00,2020-11-13 18:39:16+00:00,5597040
22677722,15664358,,53660.0,Nhà sách Fahasa,1,,,2021-07-18 07:09:15+00:00,,11488778
11131314,15664358,,53660.0,Nhà sách Fahasa,4,,,2021-07-16 06:34:37+00:00,2021-07-19 11:57:28+00:00,11346441
6640846,15664358,,53660.0,Nhà sách Fahasa,2,,,2021-06-25 11:48:10+00:00,2021-06-29 15:26:50+00:00,11330506
22162499,15664358,,53660.0,Nhà sách Fahasa,3,,,2021-06-14 06:54:29+00:00,2021-06-16 12:25:54+00:00,11109693
16165823,15664358,,53660.0,Nhà sách Fahasa,1,,,2021-06-20 10:01:53+00:00,2021-06-24 16:56:37+00:00,10923171
7841921,15664358,,53660.0,Nhà sách Fahasa,4,,,2021-06-27 16:15:00+00:00,2021-07-04 12:25:47+00:00,10900423
16019263,15664358,,53660.0,Nhà sách Fahasa,2,,,2021-06-08 02:12:33+00:00,2021-06-09 10:44:40+00:00,10298997
20674311,15664358,,53660.0,Nhà sách Fahasa,2,,,2021-06-04 10:18:24+00:00,2021-06-07 19:38:59+00:00,10247949
