customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
516385,5128751,,1231,Thế giới Sách Ngoại văn,2,,,2020-07-07 14:06:45+00:00,2020-07-13 17:38:54+00:00,4065120
12200305,2209075,,1,Tiki Trading,1,,,2020-01-21 00:53:11+00:00,2020-01-31 17:16:09+00:00,2943221
6087753,2209075,,12696,Blue Horizon Books,3,,,2021-05-19 05:31:17+00:00,2021-05-25 14:05:53+00:00,10427293
27935133,1382619,,53660,Nhà sách Fahasa,3,,,2022-07-30 17:28:21+00:00,2022-08-01 10:26:03+00:00,17282142
3462,1382619,,1,Tiki Trading,2,,,2021-06-09 04:57:18+00:00,2021-06-09 13:36:27+00:00,10325222
815807,1382619,,1,Tiki Trading,2,,,2021-08-15 15:39:20+00:00,2021-08-17 11:51:36+00:00,11880873
16961821,1382619,,53660,Nhà sách Fahasa,2,,,2022-04-30 16:49:54+00:00,2022-05-03 11:10:50+00:00,16354262
21359900,1382619,,1,Tiki Trading,1,,,2021-05-24 11:54:35+00:00,2021-05-26 09:46:50+00:00,10084474
1358352,1382619,,53660,Nhà sách Fahasa,1,,,2022-04-27 07:26:56+00:00,2022-04-28 10:56:46+00:00,16121595
6634772,1382619,,1,Tiki Trading,1,,,2021-07-11 07:34:41+00:00,2021-07-13 10:06:25+00:00,11644544
1215533,1382619,,53660,Nhà sách Fahasa,3,,,2021-11-19 16:59:50+00:00,2021-11-21 16:56:32+00:00,13352423
15866515,1382619,,1,Tiki Trading,2,,,2020-09-03 15:25:49+00:00,2020-09-05 14:13:48+00:00,4746038
10580463,1382619,,1,Tiki Trading,4,,,2021-07-18 13:13:06+00:00,2021-07-20 12:15:29+00:00,11568615
10548321,1382619,,1,Tiki Trading,2,,,2021-06-17 10:33:56+00:00,2021-06-18 13:39:49+00:00,11370304
13003615,1382619,,1,Tiki Trading,1,,,2021-07-20 01:52:55+00:00,2021-07-22 12:31:07+00:00,11368597
1244552,1382619,,1,Tiki Trading,1,,,2021-05-28 13:06:59+00:00,2021-06-01 14:44:19+00:00,11074050
8021741,1382619,,1,Tiki Trading,4,,,2021-06-06 09:08:02+00:00,2021-06-09 09:49:01+00:00,10469505
12116098,1382619,,53660,Nhà sách Fahasa,2,,,2021-06-06 12:03:22+00:00,2021-06-08 17:11:16+00:00,10386284
13024257,1382619,,1,Tiki Trading,1,,,2021-05-27 03:49:32+00:00,2021-05-28 08:04:29+00:00,10074760
21845740,1382619,,53660,Nhà sách Fahasa,1,,,2021-05-22 15:30:12+00:00,2021-05-25 13:56:57+00:00,10003601
7178151,1382619,,1,Tiki Trading,1,,,2019-10-03 10:37:09+00:00,2019-10-05 09:59:40+00:00,2509567
6467999,1382619,,53660,Nhà sách Fahasa,1,,,2020-12-13 18:04:28+00:00,2020-12-16 16:47:21+00:00,6399215
8314900,1382619,,53660,Nhà sách Fahasa,4,,,2020-11-11 15:42:36+00:00,2020-11-16 11:34:35+00:00,7725575
6794569,1382619,,53660,Nhà sách Fahasa,3,,,2020-12-11 23:08:33+00:00,2020-12-14 10:47:28+00:00,7074110
6112089,1382619,,53660,Nhà sách Fahasa,1,,,2020-11-10 02:03:25+00:00,2020-11-11 12:30:33+00:00,5995135
958385,1382619,,53660,Nhà sách Fahasa,3,,,2020-11-30 08:44:06+00:00,2020-12-02 15:32:22+00:00,5898525
