customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
12885120,278901502,,1,Tiki Trading,4,,,2026-01-04 23:57:22+00:00,2026-01-06 09:56:04+00:00,20203717
1163332,278901502,,1,Tiki Trading,1,,,2026-01-26 01:54:31+00:00,2026-01-27 09:12:54+00:00,20211218
25878749,270234756,,1,Tiki Trading,1,,,2024-11-18 13:59:50+00:00,2024-11-19 10:10:59+00:00,20036871
8204467,270234756,,1,Tiki Trading,1,,,2024-11-20 08:26:25+00:00,2024-11-20 17:09:21+00:00,20034681
22173070,270234756,,1,Tiki Trading,3,,,2024-10-11 15:21:33+00:00,2024-10-12 09:19:55+00:00,20005428
12619474,270234756,,1,Tiki Trading,2,,,2023-10-16 00:10:06+00:00,2023-10-16 14:22:58+00:00,19595755
14097483,270234756,,1,Tiki Trading,2,,,2023-09-09 17:34:51+00:00,2023-09-11 17:21:26+00:00,19790164
29693471,270234756,,1,Tiki Trading,4,,,2023-12-28 13:34:36+00:00,2023-12-29 13:39:36+00:00,19703335
11078902,270234756,,1,Tiki Trading,4,,,2023-10-17 06:59:05+00:00,2023-10-19 12:01:15+00:00,19606692
29452005,270234756,,1,Tiki Trading,1,,,2023-09-22 16:06:28+00:00,2023-09-24 12:37:18+00:00,19549415
1168289,270234756,,1,Tiki Trading,4,,,2023-08-12 11:48:10+00:00,2023-08-13 10:42:05+00:00,19546562
60217,203476930,,326534,SÁCH ĐẠI NAM,4,,,2024-02-24 13:08:07+00:00,2024-02-28 14:51:13+00:00,19837339
20262036,203476930,,1032,Sách Khai Tâm,4,,,2023-05-02 13:42:36+00:00,2023-05-06 15:35:59+00:00,19416834
22762685,253380957,,281062,Bamboo Books,1,,,2024-04-19 13:12:17+00:00,2024-04-21 18:05:42+00:00,19851270
11535193,253380957,,294214,4Ubooks,3,,,2023-06-04 05:20:20+00:00,2023-06-07 13:38:51+00:00,19536093
7428833,244301823,,181848,Sách Thiện Tri Thức,4,,,2024-01-31 13:17:38+00:00,2024-02-04 11:31:55+00:00,19823718
17254459,244301823,,181848,Sách Thiện Tri Thức,4,,,2023-04-11 23:56:12+00:00,2023-04-15 09:18:55+00:00,19116304
19702234,159871852,,161219,Nhà Sách Trẻ Online,2,,,2022-01-25 15:08:36+00:00,2022-01-27 13:52:23+00:00,15324509
6494274,253357800,,1,Tiki Trading,3,,,2023-07-21 00:59:54+00:00,2023-07-22 16:47:30+00:00,19401278
9622408,253357800,,1,Tiki Trading,2,,,2024-02-20 02:45:21+00:00,2024-02-20 11:31:24+00:00,19831037
29746212,253357800,,1,Tiki Trading,4,,,2024-03-06 15:46:23+00:00,2024-03-09 15:44:23+00:00,19801259
29816192,253357800,,1,Tiki Trading,2,,,2024-03-03 02:27:49+00:00,2024-03-04 16:42:07+00:00,19793574
10260815,253357800,,1,Tiki Trading,1,,,2024-01-15 07:57:54+00:00,2024-01-17 14:59:25+00:00,19734498
7978160,253357800,,1,Tiki Trading,2,,,2023-06-05 19:59:44+00:00,2023-06-08 14:10:08+00:00,19273272
13816963,253357800,,1,Tiki Trading,2,,,2023-06-19 12:34:45+00:00,2023-06-21 09:11:38+00:00,19638814
10035551,253357800,,1,Tiki Trading,3,,,2023-11-06 14:51:18+00:00,2023-11-07 13:33:47+00:00,19633747
1108069,253357800,,1,Tiki Trading,2,,,2023-10-31 02:23:02+00:00,2023-11-01 12:36:54+00:00,19630313
28752614,141244977,,174151,Trường Phương Bookstore,2,,,2024-01-01 09:44:13+00:00,2024-01-05 13:21:02+00:00,19712553
489551,141244977,,174151,Trường Phương Bookstore,2,,,2023-03-03 06:13:09+00:00,2023-03-08 14:29:27+00:00,18995376
19585184,134222505,,131234,An Nam Thư Quán,2,,,2022-10-21 06:55:08+00:00,2022-10-23 11:36:07+00:00,18025722
