customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
620855,277587600,,26789,Bookworm Hà Nội,1,,,2025-12-26 08:02:07+00:00,2025-12-30 15:09:13+00:00,20219730
113690,273324917,,229023,Nhà Sách Phương Nam,2,,,2024-12-18 02:53:40+00:00,2024-12-19 18:13:44+00:00,20052955
22258866,191780734,,53660,Nhà sách Fahasa,1,,,2023-07-16 07:19:28+00:00,2023-07-18 19:56:19+00:00,19391760
1323557,191780734,,53660,Nhà sách Fahasa,1,,,2022-10-23 16:40:54+00:00,2022-10-24 14:56:46+00:00,18858757
1903392,99993933,,305,Artbook,2,,,2025-03-22 20:02:55+00:00,2025-03-27 21:09:28+00:00,20129868
16757359,99993933,,305,Artbook,4,,,2022-07-20 06:55:00+00:00,2022-07-25 16:13:02+00:00,18241967
7240251,91988223,,146243,ETS Books,1,,,2021-11-10 04:35:19+00:00,2021-11-14 10:34:05+00:00,13240442
621971,24744664,,6337,Foreignbooks,1,,,2025-05-18 08:09:47+00:00,2025-05-22 14:29:09+00:00,20126620
30215222,24744664,,53660,Nhà sách Fahasa,4,,,2025-02-14 05:24:08+00:00,2025-02-17 17:56:14+00:00,20114648
6519259,24744664,,53660,Nhà sách Fahasa,3,,,2024-09-01 10:15:36+00:00,2024-09-04 16:25:30+00:00,20038164
12601254,24744664,,53660,Nhà sách Fahasa,4,,,2023-03-11 17:02:31+00:00,2023-03-13 17:10:27+00:00,19362542
22046746,24744664,,53660,Nhà sách Fahasa,2,,,2023-07-14 15:52:57+00:00,2023-07-16 14:25:22+00:00,19384372
12517714,24744664,,53660,Nhà sách Fahasa,3,,,2024-01-30 01:15:40+00:00,2024-01-30 17:38:16+00:00,19771920
23564498,24744664,,53660,Nhà sách Fahasa,4,,,2023-07-28 12:26:32+00:00,2023-07-31 11:56:21+00:00,19422343
5134169,24744664,,53660,Nhà sách Fahasa,3,,,2019-10-07 06:53:42+00:00,2019-10-08 17:19:47+00:00,2636845
25790628,24744664,,6337,Foreignbooks,1,,,2021-12-02 13:53:02+00:00,2021-12-06 14:04:07+00:00,13651353
11101201,24744664,,6337,Foreignbooks,4,,,2021-11-01 12:51:04+00:00,2021-11-03 08:12:22+00:00,12994233
18404216,24744664,,53660,Nhà sách Fahasa,4,,,2023-01-08 13:01:03+00:00,2023-01-10 10:25:40+00:00,19238928
456873,24744664,,53660,Nhà sách Fahasa,3,,,2023-02-10 14:08:35+00:00,2023-02-11 15:25:25+00:00,18856231
21729573,24744664,,53660,Nhà sách Fahasa,3,,,2023-02-06 03:00:56+00:00,2023-02-06 16:38:44+00:00,18763948
1447517,24744664,,6337,Foreignbooks,2,,,2020-02-10 16:48:10+00:00,2020-02-14 15:02:45+00:00,3002430
7512028,24744664,,53660,Nhà sách Fahasa,4,,,2022-07-16 17:52:03+00:00,2022-07-18 16:25:35+00:00,17450143
1339006,24744664,,53660,Nhà sách Fahasa,3,,,2022-07-23 07:44:02+00:00,2022-07-25 11:25:43+00:00,17328927
13089094,24744664,,53660,Nhà sách Fahasa,2,,,2021-12-14 02:51:31+00:00,2021-12-15 18:56:57+00:00,14167539
1439799,24744664,,53660,Nhà sách Fahasa,2,,,2022-01-15 05:49:50+00:00,2022-01-17 20:38:38+00:00,15748500
11346272,24744664,,53660,Nhà sách Fahasa,4,,,2022-01-28 19:44:34+00:00,2022-02-09 09:25:45+00:00,14959532
22597163,24744664,,53660,Nhà sách Fahasa,2,,,2022-02-08 04:27:59+00:00,2022-02-09 11:57:03+00:00,14929936
22141072,24744664,,53660,Nhà sách Fahasa,3,,,2022-01-02 21:14:45+00:00,2022-01-05 06:10:42+00:00,14294052
26311164,24744664,,53660,Nhà sách Fahasa,2,,,2022-01-02 03:05:23+00:00,2022-01-04 17:25:42+00:00,14256000
22512996,24744664,,6337,Foreignbooks,2,,,2021-12-01 14:55:28+00:00,2021-12-10 12:50:05+00:00,13926363
23985961,24744664,,6337,Foreignbooks,1,,,2021-10-10 06:42:06+00:00,2021-10-19 12:54:15+00:00,13056544
21614540,24744664,,53660,Nhà sách Fahasa,1,,,2021-07-10 12:29:24+00:00,2021-07-19 15:25:56+00:00,11305086
18002779,24744664,,53660,Nhà sách Fahasa,2,,,2020-08-25 00:50:00+00:00,2020-08-27 15:20:48+00:00,4641740
21132845,24744664,,53660,Nhà sách Fahasa,4,,,2021-03-31 08:02:56+00:00,,10399643
8746595,24744664,,53660,Nhà sách Fahasa,1,,,2020-03-30 04:39:20+00:00,2020-03-31 12:36:12+00:00,3294864
9601802,24744664,,53660,Nhà sách Fahasa,2,,,2020-11-11 07:56:51+00:00,2020-11-12 16:03:59+00:00,7644465
11956414,24744664,,53660,Nhà sách Fahasa,4,,,2020-11-11 14:13:16+00:00,2020-11-13 16:01:21+00:00,6394752
16578083,24744664,,6337,Foreignbooks,1,,,2020-11-25 02:58:12+00:00,2020-11-25 16:09:48+00:00,5879836
10765613,24744664,,53660,Nhà sách Fahasa,2,,,2020-09-06 04:16:08+00:00,2020-09-11 10:14:26+00:00,5678823
1857664,24744664,,53660,Nhà sách Fahasa,2,,,2020-09-08 02:12:41+00:00,2020-09-10 15:45:46+00:00,5451714
123307,24744664,,6337,Foreignbooks,3,,,2020-10-09 18:51:14+00:00,2020-10-10 15:35:30+00:00,5409728
12366396,24744664,,6337,Foreignbooks,2,,,2020-09-27 02:44:14+00:00,2020-09-28 16:51:32+00:00,5174513
542006,60397564,,53660,Nhà sách Fahasa,3,,,2022-07-18 02:26:53+00:00,2022-07-19 16:56:30+00:00,17247232
81922,60397564,,53660,Nhà sách Fahasa,1,,,2022-07-07 01:59:39+00:00,2022-07-07 17:10:48+00:00,16989691
26248425,60397564,,53660,Nhà sách Fahasa,4,,,2022-06-30 13:30:43+00:00,2022-07-04 16:10:47+00:00,16989911
29266824,60397564,,53660,Nhà sách Fahasa,2,,,2023-07-23 08:18:57+00:00,2023-07-26 16:10:18+00:00,19413280
6779577,60397564,,53660,Nhà sách Fahasa,2,,,2022-07-24 08:48:58+00:00,2022-07-26 10:38:25+00:00,17248187
20667402,60397564,,53660,Nhà sách Fahasa,1,,,2023-02-13 15:35:11+00:00,2023-02-17 16:56:18+00:00,18849518
